class_order,class_type,new_class_code,new_class_name,old_class_code,old_class_type
10,IND,461,상품 중개업,529,기타 운송관련 서비스업
10,IND,8711,노인 거주 복지시설 운영업,8711,노인 거주 복지시설 운영업
10,IND,8712,심신장애인 거주 복지시설 운영업,8712,심신장애인 거주 복지시설 운영업
10,IND,8713,기타 거주 복지시설 운영업,8713,기타 거주 복지시설 운영업
10,IND,8721,보육시설 운영업,8721,보육시설 운영업
10,IND,8729,기타 비거주 복지 서비스업,8729,기타 비거주 복지 서비스업
10,IND,9011,공연시설 운영업,9011,공연시설 운영업
10,IND,9012,공연단체,9012,공연단체
10,IND,9013,자영 예술가,9013,자영 예술가
10,IND,9019,기타 창작 및 예술관련 서비스업,9019,기타 창작 및 예술관련 서비스업
10,IND,9021,"도서관, 기록보존소 및 독서실 운영업",9021,"도서관, 기록보존소 및 독서실 운영업"
10,IND,9022,박물관 및 사적지 관리 운영업,9022,박물관 및 사적지 관리 운영업
10,IND,9023,"식물원, 동물원 및 자연공원 운영업",9023,"식물원, 동물원 및 자연공원 운영업"
10,IND,9029,기타 유사 여가관련 서비스업,9029,"기타 도서관, 사적지 및 유사 여가관련 서비스업"
10,IND,9111,경기장 운영업,9111,경기장 운영업
10,IND,511,항공 여객운송업,512,부정기 항공 운송업
10,IND,512,항공 화물운송업,511,정기 항공 운송업
10,IND,512,항공 화물운송업,512,부정기 항공 운송업
10,IND,521,보관 및 창고업,521,보관 및 창고업
10,IND,529,기타 운송관련 서비스업,502,내륙 수상 및 항만내 운송업
10,IND,529,기타 운송관련 서비스업,529,기타 운송관련 서비스업
10,IND,551,일반 및 생활 숙박시설 운영업,551,숙박시설 운영업
10,IND,559,기타 숙박업,559,기타 숙박업
10,IND,561,음식점업,561,음식점업
10,IND,562,주점 및 비알코올 음료점업,561,음식점업
10,IND,562,주점 및 비알코올 음료점업,562,주점 및 비알콜음료점업
10,IND,4620,산업용 농축산물 및 동식물 도매업,4631,비가공 식품 도매업
10,IND,4631,신선식품 및 단순 가공식품 도매업,4631,비가공 식품 도매업
10,IND,4632,가공식품 도매업,4632,가공식품 도매업
10,IND,4633,음료 및 담배 도매업,4633,음료 및 담배 도매업
10,IND,4641,"생활용 섬유제품, 의복, 의복액세서리 및 모피제품 도매업",4641,"가정용 섬유, 의복 및 의복액세서리 도매업"
10,IND,4642,신발 도매업,4642,신발 도매업
10,IND,4643,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",4643,"조명기구, 가정용 가구 및 비전기식 가정용기기 도매업"
10,IND,4644,"의약품, 의료용품 및 화장품 도매업",4644,"의약품, 의료용품 및 화장품 도매업"
10,IND,4645,"생활용 포장·위생용품, 문구용품 및 출판 인쇄물 도매업 ",4645,"종이, 인쇄물 및 문구용품 도매업"
10,IND,4646,"음반 및 비디오물, 악기, 오락 및 경기용품 도매업",4643,"조명기구, 가정용 가구 및 비전기식 가정용기기 도매업"
10,IND,9119,기타 스포츠 서비스업,9119,기타 스포츠 서비스업
10,IND,9121,유원지 및 테마파크 운영업,9121,유원지 및 테마파크 운영업
10,IND,9122,오락장 운영업,9122,오락장 운영업
10,IND,9123,수상오락 서비스업,9123,수상오락 서비스업
10,IND,9124,사행시설 관리 및 운영업,9124,갬블링 및 베팅업
10,IND,9129,그외 기타 오락관련 서비스업,9129,그외 기타 오락관련 서비스업
10,IND,9411,산업 단체,9411,산업 단체
10,IND,9412,전문가 단체,9412,전문가 단체
10,IND,9420,노동조합,9420,노동조합
10,IND,9491,종교 단체,9491,종교 단체
10,IND,9492,정치 단체,9492,정치 단체
10,IND,9493,시민운동 단체,9493,시민운동 단체
10,IND,9499,그외 기타 협회 및 단체,9499,그외 기타 협회 및 단체
10,IND,9511,컴퓨터 및 주변 기기 수리업,9512,"전기, 전자, 통신 및 정밀기기 수리업"
10,IND,9512,통신장비 수리업,9512,"전기, 전자, 통신 및 정밀기기 수리업"
10,IND,9512,통신장비 수리업,9531,가전제품 수리업
10,IND,9521,자동차 수리 및 세차업,9521,자동차 수리 및 세차업
10,IND,9522,모터사이클 수리업,9522,모터사이클 수리업
10,IND,9531,가전제품 수리업,9531,가전제품 수리업
10,IND,9539,기타 개인 및 가정용품 수리업,9539,기타 개인 및 가정용품 수리업
10,IND,9611,이용 및 미용업,9611,이용 및 미용업
10,IND,46452,"문구용품, 회화용품, 사무용품 도매업",46452,문구용품 도매업
10,IND,46453," 서적, 잡지 및 기타 인쇄물 도매업",46453,"서적, 잡지 및 신문 도매업"
10,IND,46461,음반 및 비디오물 도매업,46461,음반 및 비디오물 도매업
10,IND,46462,악기 도매업,46462,악기 도매업
10,IND,46463,"장난감 및 취미, 오락용품 도매업",46463,장난감 및 취미용품 도매업
10,IND,46464,운동 및 경기용품 도매업,46464,운동 및 경기용품 도매업
10,IND,46465,자전거 및 기타 운송장비 도매업,46439,기타 비전기식 가정용 기기 및 기구 도매업
10,IND,46465,자전거 및 기타 운송장비 도매업,46465,자전거 및 기타 운송장비 도매업
10,IND,662,보험 및 연금관련 서비스업,662,보험 및 연금관련 서비스업
10,IND,681,부동산 임대 및 공급업,681,부동산 임대 및 공급업
10,IND,682,부동산 관련 서비스업,682,부동산 관련 서비스업
10,IND,701,자연과학 및 공학 연구개발업,701,자연과학 및 공학 연구개발업
10,IND,702,인문 및 사회과학 연구개발업,702,인문 및 사회과학 연구개발업
10,IND,711,법무관련 서비스업,711,법무관련 서비스업
10,IND,712,회계 및 세무관련 서비스업,712,회계 및 세무관련 서비스업
10,IND,713,광고업,713,광고업
10,IND,714,시장조사 및 여론조사업,714,시장조사 및 여론조사업
10,IND,715,회사본부 및 경영컨설팅 서비스업,715,"회사본부, 지주회사 및 경영컨설팅 서비스업"
10,IND,716,기타 전문서비스업,759,기타 사업지원 서비스업
10,IND,721,"건축기술, 엔지니어링 및 관련기술 서비스업",721,"건축기술, 엔지니어링 및 관련기술 서비스업"
10,IND,9612,"욕탕, 마사지 및 기타 신체관리 서비스업",9612,"욕탕, 마사지 및 기타 미용관련 서비스업"
10,IND,9691,세탁업,9691,세탁업
10,IND,22213,플라스틱 시트 및 판 제조업,22212,"플라스틱 필름, 시트 및 판 제조업"
10,IND,22214,플라스틱 합성피혁 제조업,22213,플라스틱 합성피혁 제조업
10,IND,22221,벽 및 바닥 피복용 플라스틱제품 제조업,22221,벽 및 바닥 피복용 플라스틱제품 제조업
10,IND,22222,설치용 및 위생용 플라스틱제품 제조업,22222,저장용 및 위생용 플라스틱제품 제조업
10,IND,22223,플라스틱 창호 제조업,22223,플라스틱 창호 제조업
10,IND,22229,기타 건축용 플라스틱 조립제품 제조업,22229,기타 건축용 플라스틱 조립제품 제조업
10,IND,22231,"플라스틱 포대, 봉투 및 유사제품 제조업",22231,"플라스틱 포대, 봉투 및 유사제품 제조업"
10,IND,22232,포장용 플라스틱 성형용기 제조업,22232,포장용 플라스틱 성형용기 제조업
10,IND,22241,운송장비 조립용 플라스틱제품 제조업,22240,기계장비 조립용 플라스틱제품 제조업
10,IND,22249,기타 기계장비 조립용 플라스틱제품 제조업,22240,기계장비 조립용 플라스틱제품 제조업
10,IND,22251,폴리스티렌 발포 성형제품 제조업,22250,플라스틱 발포 성형제품 제조업
10,IND,22259,기타 플라스틱 발포 성형제품 제조업,22250,플라스틱 발포 성형제품 제조업
10,IND,22291,플라스틱 접착처리 제품 제조업,22291,"플라스틱 적층, 도포 및 기타 표면처리 제품 제조업"
10,IND,22292,"플라스틱 적층, 도포 및 기타 표면처리 제품 제조업",22291,"플라스틱 적층, 도포 및 기타 표면처리 제품 제조업"
10,IND,22299,그외 기타 플라스틱 제품 제조업,22299,그외 기타 플라스틱 제품 제조업
10,IND,23111,판유리 제조업,23110,판유리 제조업
10,IND,23112,안전유리 제조업,23122,판유리 가공품 제조업
10,IND,23119,기타 판유리 가공품 제조업,23122,판유리 가공품 제조업
10,IND,23121,"1차 유리제품, 유리섬유 및 광학용 유리 제조업",23121,유리섬유 및 광학용 유리 제조업
10,IND,23121,"1차 유리제품, 유리섬유 및 광학용 유리 제조업",23199,그외 기타 유리제품 제조업
10,IND,23122,디스플레이 장치용 유리 제조업,23129,기타 산업용 유리제품 제조업
10,IND,23129,기타 산업용 유리제품 제조업,23129,기타 산업용 유리제품 제조업
10,IND,23191,가정용 유리제품 제조업,23191,가정용 유리제품 제조업
10,IND,23192,포장용 유리용기 제조업,23192,포장용 유리용기 제조업
10,IND,23199,그외 기타 유리제품 제조업,23199,그외 기타 유리제품 제조업
10,IND,23211,정형 내화 요업제품 제조업,23221,구조용 정형내화제품 제조업
10,IND,23211,정형 내화 요업제품 제조업,23229,기타 내화요업제품 제조업
10,IND,23212,부정형 내화 요업제품 제조업,7112,고령토 및 기타 점토 광업
10,IND,23212,부정형 내화 요업제품 제조업,23221,구조용 정형내화제품 제조업
10,IND,23212,부정형 내화 요업제품 제조업,23229,기타 내화요업제품 제조업
10,IND,23221,가정용 및 장식용 도자기 제조업,23211,가정용 및 장식용 도자기 제조업
10,IND,23222,위생용 및 산업용 도자기 제조업,23212,위생용 도자기 제조업
10,IND,23222,위생용 및 산업용 도자기 제조업,23213,산업용 도자기 제조업
10,IND,23229,기타 일반 도자기 제조업,23219,기타 일반 도자기 제조업
10,IND,23231,"점토 벽돌, 블록 및 유사 비내화 요업제품 제조업",23231,"점토 벽돌, 블록 및 유사 비내화 요업제품 제조업"
10,IND,23232,타일 및 유사 비내화 요업제품 제조업,23231,"점토 벽돌, 블록 및 유사 비내화 요업제품 제조업"
10,IND,23232,타일 및 유사 비내화 요업제품 제조업,23232,타일 및 유사 비내화 요업제품 제조업
10,IND,23239,기타 건축용 비내화 요업제품 제조업,23239,기타 구조용 비내화 요업제품 제조업
10,IND,23311,시멘트 제조업,23311,시멘트 제조업
10,IND,23312,석회 및 플라스터 제조업,23312,석회 및 플라스터 제조업
10,IND,23321,비내화 모르타르 제조업,23321,비내화 모르타르 제조업
10,IND,23322,레미콘 제조업,23322,레미콘 제조업
10,IND,23323,플라스터 혼합제품 제조업,23323,플라스터 제품 제조업
10,IND,23324,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",23324,섬유시멘트 제품 제조업
10,IND,23324,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",23325,"콘크리트 타일, 기와, 벽돌 및 블록 제조업"
10,IND,23325,콘크리트관 및 기타 구조용 콘크리트제품 제조업,23324,섬유시멘트 제품 제조업
10,IND,23325,콘크리트관 및 기타 구조용 콘크리트제품 제조업,23326,콘크리트관 및 기타 구조용 콘크리트제품 제조업
10,IND,23329,그외 기타 콘크리트 제품 및 유사제품 제조업,23324,섬유시멘트 제품 제조업
10,IND,23329,그외 기타 콘크리트 제품 및 유사제품 제조업,23329,그외 기타 콘크리트 제품 및 유사제품 제조업
10,IND,23911,건설용 석제품 제조업,23911,건설용 석제품 제조업
10,IND,23919,기타 석제품 제조업,23919,기타 석제품 제조업
10,IND,23991,아스팔트 콘크리트 및 혼합제품 제조업,23991,아스콘 제조업
10,IND,107,기타 식품 제조업,107,기타 식품 제조업
10,IND,478,기타 상품 전문 소매업,475,기타 가정용품 소매업
10,IND,478,기타 상품 전문 소매업,478,기타 상품 전문 소매업
10,IND,479,무점포 소매업,479,무점포 소매업
10,IND,491,철도운송업,491,철도운송업
10,IND,492,육상 여객 운송업,492,육상 여객 운송업
10,IND,493,도로 화물 운송업,493,도로 화물 운송업
10,IND,494,소화물 전문 운송업,494,소화물 전문 운송업
10,IND,495,파이프라인 운송업,495,파이프라인 운송업
10,IND,501,해상 운송업,501,해상 운송업
10,IND,502,내륙 수상 및 항만내 운송업,502,내륙 수상 및 항만내 운송업
10,IND,511,항공 여객운송업,511,정기 항공 운송업
10,IND,4721,식료품 소매업,4721,식료품 소매업
10,IND,4722,음료 및 담배 소매업,4722,음료 및 담배 소매업
10,IND,4731,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",4731,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업"
10,IND,4732,가전제품 소매업,4732,가전제품 소매업
10,IND,4732,가전제품 소매업,4759,그외 기타 가정용품 소매업
10,IND,4741,의복 소매업,4741,"섬유, 직물, 의복 및 의복액세서리 소매업"
10,IND,4742,"섬유, 직물 및 의복액세서리 소매업",4741,"섬유, 직물, 의복 및 의복액세서리 소매업"
10,IND,4743,신발 소매업,4742,신발 소매업
10,IND,4744,가방 및 기타 가죽제품 소매업,4743,가방 및 기타 가죽제품 소매업
10,IND,4751,"철물, 공구, 창호 및 건설자재 소매업",4751,"철물, 페인트, 유리 및 건설자재 소매업"
10,IND,4752,가구 소매업,4752,가구 소매업
10,IND,112,비알콜음료 및 얼음 제조업,112,비알콜음료 및 얼음 제조업
10,IND,120,담배 제조업,120,담배 제조업
10,IND,131,방적 및 가공사 제조업,131,방적 및 가공사 제조업
10,IND,132,직물직조 및 직물제품 제조업,132,직물직조 및 직물제품 제조업
10,IND,132,직물직조 및 직물제품 제조업,139,기타 섬유제품 제조업
10,IND,133,편조원단 제조업,133,편조원단 및 편조제품 제조업
10,IND,134,"섬유제품 염색, 정리 및 마무리 가공업",132,직물직조 및 직물제품 제조업
10,IND,134,"섬유제품 염색, 정리 및 마무리 가공업",134,"섬유제품 염색, 정리 및 마무리 가공업"
10,IND,139,기타 섬유제품 제조업,133,편조원단 및 편조제품 제조업
10,IND,139,기타 섬유제품 제조업,139,기타 섬유제품 제조업
10,IND,141,봉제의복 제조업,141,봉제의복 제조업
10,IND,142,모피제품 제조업,142,모피가공 및 모피제품 제조업
10,IND,143,편조의복 제조업,143,편조의복 제조업
10,IND,144,의복 액세서리 제조업,142,모피가공 및 모피제품 제조업
10,IND,144,의복 액세서리 제조업,144,의복 액세서리 제조업
10,IND,151,"가죽, 가방 및 유사제품 제조업",142,모피가공 및 모피제품 제조업
10,IND,151,"가죽, 가방 및 유사제품 제조업",151,"가죽, 가방 및 유사제품 제조업"
10,IND,152,신발 및 신발부분품 제조업,152,신발 및 신발부분품 제조업
10,IND,161,제재 및 목재 가공업,161,제재 및 목재 가공업
10,IND,162,나무제품 제조업,162,나무제품 제조업
10,IND,163,코르크 및 조물 제품 제조업,163,코르크 및 조물 제품 제조업
10,IND,171,"펄프, 종이 및 판지 제조업",171,"펄프, 종이 및 판지 제조업"
10,IND,172,"골판지, 종이 상자 및 종이 용기 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업"
10,IND,179,기타 종이 및 판지 제품 제조업,179,기타 종이 및 판지 제품 제조업
10,IND,181,인쇄 및 인쇄관련 산업,181,인쇄 및 인쇄관련 산업
10,IND,181,인쇄 및 인쇄관련 산업,339,그외 기타 제품 제조업
10,IND,182,기록매체복제업,182,기록매체 복제업
10,IND,191,코크스 및 연탄 제조업,191,코크스 및 연탄 제조업
10,IND,192,석유 정제품 제조업,192,석유 정제품 제조업
10,IND,192,석유 정제품 제조업,239,기타 비금속 광물제품 제조업
10,IND,201,기초화학물질 제조업,191,코크스 및 연탄 제조업
10,IND,201,기초화학물질 제조업,201,기초화학물질 제조업
10,IND,202,합성고무 및 플라스틱 물질 제조업,203,합성고무 및 플라스틱 물질 제조업
10,IND,203,"비료, 농약 및 살균, 살충제 제조업",202,비료 및 질소화합물 제조업
10,IND,203,"비료, 농약 및 살균, 살충제 제조업",204,기타 화학제품 제조업
10,IND,204,기타 화학제품 제조업,201,기초화학물질 제조업
10,IND,204,기타 화학제품 제조업,204,기타 화학제품 제조업
10,IND,205,화학섬유 제조업,205,화학섬유 제조업
10,IND,211,기초 의약물질 및 생물학적 제제 제조업,211,기초 의약물질 및 생물학적 제제 제조업
10,IND,212,의약품 제조업,212,의약품 제조업
10,IND,213,의료용품 및 기타 의약관련제품 제조업,213,의료용품 및 기타 의약관련제품 제조업
10,IND,221,고무제품 제조업,221,고무제품 제조업
10,IND,222,플라스틱제품 제조업,222,플라스틱제품 제조업
10,IND,231,유리 및 유리제품 제조업,231,유리 및 유리제품 제조업
10,IND,232,"내화, 비내화 요업제품 제조업",71,토사석 광업
10,IND,232,"내화, 비내화 요업제품 제조업",232,도자기 및 기타 요업제품 제조업
10,IND,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",233,"시멘트, 석회, 플라스터 및 그 제품 제조업"
10,IND,239,기타 비금속 광물제품 제조업,239,기타 비금속 광물제품 제조업
10,IND,241,1차 철강 제조업,241,1차 철강 제조업
10,IND,22193,고무의류 및 기타 위생용 고무제품 제조업,22192,고무의류 및 기타 위생용 고무제품 제조업
10,IND,22199,그외 기타 고무제품 제조업,22199,그외 기타 고무제품 제조업
10,IND,22211,"플라스틱 선, 봉, 관 및 호스 제조업",22211,"플라스틱 선, 봉, 관 및 호스 제조업"
10,IND,22212,플라스틱 필름 제조업,22212,"플라스틱 필름, 시트 및 판 제조업"
10,IND,14491,모자 제조업,14491,모자 제조업
10,IND,14499,그외 기타 의복액세서리 제조업,14202,천연모피제품 제조업
10,IND,14499,그외 기타 의복액세서리 제조업,14203,인조모피 및 인조모피 제품 제조업
10,IND,14499,그외 기타 의복액세서리 제조업,14499,그외 기타 의복액세서리 제조업
10,IND,15110,모피 및 가죽 제조업,14201,원모피 가공업
10,IND,15110,모피 및 가죽 제조업,14203,인조모피 및 인조모피 제품 제조업
10,IND,15110,모피 및 가죽 제조업,15110,원피가공 및 가죽 제조업
10,IND,15121,핸드백 및 지갑 제조업,15121,핸드백 및 지갑 제조업
10,IND,15129,가방 및 기타 보호용 케이스 제조업,15129,가방 및 기타 보호용 케이스 제조업
10,IND,15190,기타 가죽제품 제조업,15190,기타 가죽제품 제조업
10,IND,15211,구두류 제조업,15211,구두류 제조업
10,IND,15219,기타 신발 제조업,15219,기타 신발 제조업
10,IND,15220,신발부분품 제조업,15220,신발부분품 제조업
10,IND,10791,커피 가공업,10791,커피 가공업
10,IND,10792,차류 가공업,10792,차류 가공업
10,IND,10793,수프 및 균질화식품 제조업,10793,수프 및 균질화식품 제조업
10,IND,10794,두부 및 유사식품 제조업,10794,두부 및 유사식품 제조업
10,IND,10795,인삼식품 제조업,10795,인삼식품 제조업
10,IND,10796,건강보조용 액화식품 제조업,10796,건강보조용 액화식품 제조업
10,IND,10797,건강기능식품 제조업,10797,건강기능식품 제조업
10,IND,10799,그외 기타 식료품 제조업,10799,그외 기타 식료품 제조업
10,IND,10801,배합사료 제조업,10800,동물용 사료 및 조제식품 제조업
10,IND,10802,단미사료 및 기타 사료 제조업,10800,동물용 사료 및 조제식품 제조업
10,IND,11111,탁주 및 약주 제조업,11111,탁주 및 약주 제조업
10,IND,11112,맥아 및 맥주 제조업,11113,맥아 및 맥주 제조업
10,IND,11119,기타 발효주 제조업,11112,청주 제조업
10,IND,11119,기타 발효주 제조업,11119,기타 발효주 제조업
10,IND,11121,주정 제조업,11121,주정 제조업
10,IND,11122,소주 제조업,11122,소주 제조업
10,IND,11129,기타 증류주 및 합성주 제조업,11129,기타 증류주 및 합성주 제조업
10,IND,11201,얼음 제조업,11201,얼음 제조업
10,IND,11202,생수 생산업,11202,생수 생산업
10,IND,11209,기타 비알코올 음료 제조업,11209,기타 비알콜음료 제조업
10,IND,12000,담배제품 제조업,12001,담배 재건조업
10,IND,12000,담배제품 제조업,12002,담배제품 제조업
10,IND,13101,면 방적업,13101,면 방적업
10,IND,13102,모 방적업,13102,모 방적업
10,IND,13103,화학섬유 방적업,13103,화학섬유 방적업
10,IND,13104,연사 및 가공사 제조업,13104,연사 및 가공사 제조업
10,IND,13109,기타 방적업,13109,기타 방적업
10,IND,13211,면직물 직조업,13211,면직물 직조업
10,IND,13212,모직물 직조업,13212,모직물 직조업
10,IND,13213,화학섬유직물 직조업,13213,화학섬유직물 직조업
10,IND,13219,특수직물 및 기타직물 직조업,13214,견직물 직조업
10,IND,13219,특수직물 및 기타직물 직조업,13219,특수직물 및 기타직물 직조업
10,IND,13219,특수직물 및 기타직물 직조업,13993,특수사 및 코드직물 제조업
10,IND,13221,침구 및 관련제품 제조업,13221,침구 및 관련제품 제조업
10,IND,13222,자수제품 및 자수용재료 제조업,13222,자수제품 및 자수용재료 제조업
10,IND,13223,커튼 및 유사제품 제조업,13223,커튼 및 유사제품 제조업
10,IND,13224,"천막, 텐트 및 유사 제품 제조업",13224,천막 및 기타 캔버스 제품 제조업
10,IND,13225,직물포대 제조업,13225,직물포대 제조업
10,IND,13229,기타 직물제품 제조업,13224,천막 및 기타 캔버스 제품 제조업
10,IND,13229,기타 직물제품 제조업,13229,기타 직물제품 제조업
10,IND,13300,편조원단 제조업,13310,편조원단 제조업
10,IND,13401,솜 및 실 염색가공업,13401,솜 및 실 염색가공업
10,IND,13402,"직물, 편조원단, 의복류 염색 가공업",13402,직물 및 편조원단 염색 가공업
10,IND,13402,"직물, 편조원단, 의복류 염색 가공업",13409,"기타 섬유제품 염색, 정리 및 마무리 가공업"
10,IND,13403,날염 가공업,13403,날염 가공업
10,IND,13409,섬유제품 기타 정리 및 마무리 가공업,13222,자수제품 및 자수용재료 제조업
10,IND,4711,대형 종합 소매업,4711,대형 종합 소매업
10,IND,4712,음·식료품 위주 종합 소매업,4712,음·식료품 위주 종합 소매업
10,IND,4713,면세점,4711,대형 종합 소매업
10,IND,4713,면세점,4719,그외 기타 종합 소매업
10,IND,4719,그외 기타 종합 소매업,4719,그외 기타 종합 소매업
10,IND,20203,혼성 및 재생 플라스틱 소재 물질 제조업,20303,가공 및 재생 플라스틱원료 생산업
10,IND,20311,"질소화합물, 질소, 인산 및 칼리질 화학비료 제조업",20201,"질소, 인산 및 칼리질 비료 제조업"
10,IND,20312,복합비료 및 기타 화학비료 제조업,20202,복합비료 제조업
10,IND,20312,복합비료 및 기타 화학비료 제조업,20209,기타 비료 및 질소화합물 제조업
10,IND,20313,유기질 비료 및 상토 제조업,20209,기타 비료 및 질소화합물 제조업
10,IND,20321,"화학 살균, 살충제 및 농업용 약제 제조업",20411,가정용 살균 및 살충제 제조업
10,IND,20321,"화학 살균, 살충제 및 농업용 약제 제조업",20412,농약 제조업
10,IND,20322,"생물 살균, 살충제 및 식물보호제 제조업",20411,가정용 살균 및 살충제 제조업
10,IND,20322,"생물 살균, 살충제 및 식물보호제 제조업",20412,농약 제조업
10,IND,20411,일반용 도료 및 관련제품 제조업,20421,일반용 도료 및 관련제품 제조업
10,IND,20412,요업용 도포제 및 관련제품 제조업,20422,요업용 유약 및 관련제품 제조업
10,IND,20413,인쇄잉크 및 회화용 물감 제조업,20423,인쇄잉크 제조업
10,IND,20413,인쇄잉크 및 회화용 물감 제조업,20424,회화용 물감 제조업
10,IND,20421,계면활성제 제조업,20431,계면활성제 제조업
10,IND,20422,"치약, 비누 및 기타 세제 제조업",20432,"치약, 비누 및 기타 세제 제조업"
10,IND,20423,화장품 제조업,20433,화장품 제조업
10,IND,20424,표면광택제 및 실내가향제 제조업,20434,표면광택제 및 실내가향제 제조업
10,IND,20491,감광재료 및 관련 화학제품 제조업,20491,사진용 화학제품 및 감광재료 제조업
10,IND,20492,가공 및 정제염 제조업,20492,가공 및 정제염 제조업
10,IND,20493,접착제 및 젤라틴 제조업,20493,접착제 및 젤라틴 제조업
10,IND,20494,화약 및 불꽃제품 제조업,20494,화약 및 불꽃제품 제조업
10,IND,20495,바이오 연료 및 혼합물 제조업,20499,그외 기타 분류안된 화학제품 제조업
10,IND,20499,그외 기타 분류안된 화학제품 제조업,20112,천연수지 및 나무화학물질 제조업
10,IND,20499,그외 기타 분류안된 화학제품 제조업,20499,그외 기타 분류안된 화학제품 제조업
10,IND,20501,합성섬유 제조업,20501,합성섬유 제조업
10,IND,20502,재생섬유 제조업,20502,재생섬유 제조업
10,IND,21101,의약용 화합물 및 항생물질 제조업,21101,의약용 화합물 및 항생물질 제조업
10,IND,21102,생물학적 제제 제조업,21102,생물학적 제제 제조업
10,IND,21210,완제 의약품 제조업,21210,완제 의약품 제조업
10,IND,21220,한의약품 제조업,21220,한의약품 제조업
10,IND,21230,동물용 의약품 제조업,21230,동물용 의약품 제조업
10,IND,21300,의료용품 및 기타 의약관련제품 제조업,21300,의료용품 및 기타 의약관련제품 제조업
10,IND,22111,타이어 및 튜브 제조업,22111,타이어 및 튜브 제조업
10,IND,22112,타이어 재생업,22112,타이어 재생업
10,IND,22191,고무패킹류 제조업,22191,산업용 비경화고무제품 제조업
10,IND,22192,산업용 그외 비경화고무제품 제조업,22191,산업용 비경화고무제품 제조업
10,IND,13409,섬유제품 기타 정리 및 마무리 가공업,13404,섬유사 및 직물 호부처리업
10,IND,13409,섬유제품 기타 정리 및 마무리 가공업,13409,"기타 섬유제품 염색, 정리 및 마무리 가공업"
10,IND,13910,"카펫, 마루덮개 및 유사제품 제조업",13910,"카펫, 마루덮개 및 유사제품 제조업"
10,IND,13921,끈 및 로프 제조업,13921,끈 및 로프 제조업
10,IND,13922,어망 및 기타 끈가공품 제조업,13922,어망 및 기타 끈가공품 제조업
10,IND,13991,세폭직물 제조업,13991,세폭직물 제조업
10,IND,13992,부직포 및 펠트 제조업,13992,부직포 및 펠트 제조업
10,IND,13993,특수사 및 코드직물 제조업,13993,특수사 및 코드직물 제조업
10,IND,13994,표면처리 및 적층 직물 제조업,13994,적층 및 표면처리 직물 제조업
10,IND,13999,그외 기타 분류안된 섬유제품 제조업,13320,편조제품 제조업
10,IND,13999,그외 기타 분류안된 섬유제품 제조업,13999,그외 기타 분류안된 섬유제품 제조업
10,IND,14111,남자용 겉옷 제조업,14111,남자용 정장 제조업
10,IND,14111,남자용 겉옷 제조업,14192,"근무복, 작업복 및 유사의복 제조업"
10,IND,14112,여자용 겉옷 제조업,14112,여자용 정장 제조업
10,IND,14112,여자용 겉옷 제조업,14192,"근무복, 작업복 및 유사의복 제조업"
10,IND,14120,속옷 및 잠옷 제조업,14120,내의 및 잠옷 제조업
10,IND,14130,한복 제조업,14130,한복 제조업
10,IND,14191,셔츠 및 블라우스 제조업,14191,셔츠 및 체육복 제조업
10,IND,14192,"근무복, 작업복 및 유사의복 제조업",14191,셔츠 및 체육복 제조업
10,IND,14192,"근무복, 작업복 및 유사의복 제조업",14192,"근무복, 작업복 및 유사의복 제조업"
10,IND,14193,가죽의복 제조업,14193,가죽의복 제조업
10,IND,14194,유아용 의복 제조업,14194,유아용 의복 제조업
10,IND,14199,그외 기타 봉제의복 제조업,14199,그외 기타 봉제의복 제조업
10,IND,14200,모피제품 제조업,14202,천연모피제품 제조업
10,IND,14200,모피제품 제조업,14203,인조모피 및 인조모피 제품 제조업
10,IND,14300,편조의복 제조업,14300,편조의복 제조업
10,IND,14411,스타킹 및 기타양말 제조업,14411,스타킹 및 기타양말 제조업
10,IND,14419,기타 편조의복 액세서리 제조업,14419,기타 편조의복 액세서리 제조업
10,IND,17211,골판지 제조업,17210,골판지 및 골판지상자 제조업
10,IND,17212,골판지 상자 및 가공제품 제조업,17210,골판지 및 골판지상자 제조업
10,IND,17221,종이 포대 및 가방 제조업,17221,종이 포대 및 가방 제조업
10,IND,17222,판지 상자 및 용기 제조업,17222,판지 상자 및 용기 제조업
10,IND,10219,기타 수산동물 가공 및 저장처리업,10219,기타 수산동물 가공 및 저장처리업
10,IND,10220,수산식물 가공 및 저장 처리업,10220,수산식물 가공 및 저장 처리업
10,IND,10301,김치류 제조업,10301,과실 및 채소 절임식품 제조업
10,IND,10302,과실 및 그외 채소 절임식품 제조업,10301,과실 및 채소 절임식품 제조업
10,IND,10309,기타 과실·채소 가공 및 저장처리업,10309,기타 과실·채소 가공 및 저장처리업
10,IND,10401,동물성 유지 제조업,10401,동물성 유지 제조업
10,IND,10402,식물성 유지 제조업,10402,식물성 유지 제조업
10,IND,10403,식용 정제유 및 가공유 제조업,10403,식용 정제유 및 가공유 제조업
10,IND,10501,액상시유 및 기타 낙농제품 제조업,10501,액상시유 및 기타 낙농제품 제조업
